Item Fat Content,Sr No,Item Identifier,Item Type,Outlet Establishment Year,Outlet Identifier,Outlet Location Type,Outlet Size,Outlet Type,Item Visibility,Item Weight,Sales,Rating
Low Fat,8028,FDL40,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.011660463,17.7,96.541,4
Low Fat,8029,FDJ04,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.124959013,18,116.5124,4
Low Fat,8030,FDW28,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.089186083,18.25,194.3452,4
Low Fat,8031,FDO32,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.121034655,6.36,47.506,4
Low Fat,8032,FDQ56,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.106027474,6.59,83.9908,4
Low Fat,8033,FDA20,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.066892471,6.78,186.424,4
Low Fat,8034,FDV08,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.028711412,7.35,39.9454,4
Low Fat,8035,FDP56,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.046673494,8.185,48.4692,4
Low Fat,8036,FDD08,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.03549838,8.3,36.6506,4
Low Fat,8037,FDX44,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.043141572,9.3,90.4172,4
Low Fat,8038,FDA43,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.064939211,10.895,194.1794,4
Low Fat,8039,FDY07,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,11.8,45.2402,4
Low Fat,8040,FDW08,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.148986013,12.1,106.528,4
Low Fat,8041,FDM44,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.031176157,12.5,103.099,4
Low Fat,8042,FDH32,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.076369874,12.8,97.241,4
Low Fat,8043,FDD33,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.108633372,12.85,233.8642,4
Low Fat,8044,FDL56,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.126292985,14.1,88.6198,4
Low Fat,8045,FDB09,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.057629899,16.25,123.9046,4
Low Fat,8046,FDT44,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.103406065,16.6,116.4466,4
Low Fat,8047,FDY55,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.08165147,16.75,258.3988,4
Low Fat,8048,FDR43,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.162147349,18.2,37.719,4
Low Fat,8049,FDB32,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.023548476,20.6,93.3778,4
Low Fat,8050,DRG11,Hard Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.084179812,6.385,109.0596,4
Low Fat,8051,DRI11,Hard Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.034544435,8.26,116.0834,4
Low Fat,8052,DRM47,Hard Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.043964058,9.3,192.3846,4
Low Fat,8053,DRJ11,Hard Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.085437778,9.5,188.4872,4
Low Fat,8054,DRO47,Hard Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.112681821,10.195,113.986,4
Low Fat,8055,DRI23,Hard Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.137755834,18.85,161.8578,4
Low Fat,8056,NCN53,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.030479118,5.175,33.2874,4
Low Fat,8057,NCU17,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.093261677,5.32,100.9674,4
Low Fat,8058,NCH29,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,5.51,98.9726,4
Low Fat,8059,NCL17,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.068055818,7.39,140.7812,4
Low Fat,8060,NCR29,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.054863459,7.565,58.393,4
Low Fat,8061,NCJ17,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.153177941,7.68,85.2224,4
Low Fat,8062,NCM17,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.071425647,7.93,45.9086,4
Low Fat,8063,NCN05,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.014518575,8.235,182.195,4
Low Fat,8064,NCR05,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.054853377,10.1,198.6084,4
Low Fat,8065,NCA53,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.009918699,11.395,49.4034,4
Low Fat,8066,NCZ17,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.079755214,12.15,36.6506,4
Low Fat,8067,NCY29,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.077548732,13.65,55.093,4
Low Fat,8068,NCW29,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.028980533,14,129.531,4
Low Fat,8069,NCM53,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.052252908,18.75,105.728,4
Low Fat,8070,NCX41,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.017791458,19,211.9244,4
Low Fat,8071,NCL05,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.048092778,19.6,44.477,4
Low Fat,8072,NCP05,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,19.6,150.3024,4
Low Fat,8073,NCY53,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.058719568,20,111.0544,4
Low Fat,8074,NCK05,Health and Hygiene,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.077769768,20.1,63.0536,4
Low Fat,8075,NCU30,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,5.11,164.721,4
Low Fat,8076,NCB31,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.119157788,6.235,263.791,4
Low Fat,8077,NCY18,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.031278532,7.285,176.0054,4
Low Fat,8078,NCC43,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.093160853,7.39,251.3066,4
Low Fat,8079,NCE31,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.185596553,7.67,35.7216,4
Low Fat,8080,NCE07,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.013183517,8.18,143.1154,4
Low Fat,8081,NCH43,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.070856383,8.42,217.4192,4
Low Fat,8082,NCT54,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.120022543,8.695,94.8094,4
Low Fat,8083,NCU54,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.099024124,8.88,208.527,4
Low Fat,8084,NCH18,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.044843161,9.3,246.1802,4
Low Fat,8085,NCV06,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.066952965,11.3,192.0478,4
Low Fat,8086,NCG54,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.080131363,12.1,170.9106,4
Low Fat,8087,NCS18,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.042383069,12.65,108.0938,4
Low Fat,8088,NCX18,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.008829806,14.15,196.811,4
Low Fat,8089,NCZ54,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.083698962,14.65,163.4552,4
Low Fat,8090,NCG18,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.023071504,15.3,101.8332,4
Low Fat,8091,NCP54,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.035292855,15.35,124.573,4
Low Fat,8092,NCR18,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.020571083,15.85,41.6112,4
Low Fat,8093,NCD18,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.072965144,16,231.3668,4
Low Fat,8094,NCG06,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.029565309,16.35,256.4646,4
Low Fat,8095,NCX30,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.026729068,16.7,248.4776,4
Low Fat,8096,NCH30,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,17.1,114.686,4
Low Fat,8097,NCW42,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.058707159,18.2,220.5456,4
Low Fat,8098,NCL18,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.168266556,18.85,195.5136,4
Low Fat,8099,NCC18,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.177992139,19.1,173.1422,4
Low Fat,8100,NCG42,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.041395775,19.2,129.731,4
Low Fat,8101,NCZ06,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.094545236,19.6,254.7698,4
Low Fat,8102,NCI43,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.026074491,19.85,48.6376,4
Low Fat,8103,NCI30,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.0591756,20.25,245.046,4
Low Fat,8104,NCN54,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.021413346,20.35,76.2328,4
Low Fat,8105,NCE54,Household,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,20.7,74.3354,4
Low Fat,8106,FDA39,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.012769753,6.32,39.9822,4
Low Fat,8107,FDQ39,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.081372267,14.8,191.4846,4
Low Fat,8108,FDX15,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.156935553,17.2,160.6578,4
Low Fat,8109,FDH19,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.03322326,19.35,172.0738,4
Low Fat,8110,FDT03,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.010039493,21.25,181.7608,4
Low Fat,8111,NCM31,Others,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.08152738,6.095,140.3154,4
Low Fat,8112,NCK07,Others,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.048885018,10.65,166.1526,4
Low Fat,8113,NCM43,Others,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.019554705,14.5,162.421,4
Low Fat,8114,NCP43,Others,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.030631323,17.75,178.566,4
Low Fat,8115,NCQ43,Others,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,17.75,108.6912,4
Low Fat,8116,NCN07,Others,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.034082974,18.5,130.9284,4
Low Fat,8117,FDR58,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,6.675,92.9462,4
Low Fat,8118,FDZ46,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.069405301,7.485,112.1228,4
Low Fat,8119,FDD58,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.059594017,7.76,99.67,4
Low Fat,8120,FDT46,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.03093263,11.35,51.5008,4
Low Fat,8121,FDV09,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.020652362,12.1,149.5734,4
Low Fat,8122,FDH33,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.122221269,12.85,45.9428,4
Low Fat,8123,FDQ10,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.033314389,12.85,171.6422,4
Low Fat,8124,FDK34,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,13.35,238.7564,4
Low Fat,8125,FDC47,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.119374946,15,229.3694,4
Low Fat,8126,FDJ09,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.058632705,15,46.4744,4
Low Fat,8127,FDP57,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.052657753,17.5,103.699,4
Low Fat,8128,FDO34,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.030060895,17.7,166.4816,4
Low Fat,8129,FDZ58,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.052389407,17.85,120.9072,4
Low Fat,8130,FDR09,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.078041216,18.25,258.4962,4
Low Fat,8131,FDJ22,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.053025371,18.75,192.5504,4
Low Fat,8132,FDM34,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.067722325,19,130.8626,4
Low Fat,8133,FDO57,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.109153001,20.75,161.3578,4
Low Fat,8134,FDH10,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.049505857,21,195.3478,4
Low Fat,8135,DRJ49,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.01405025,6.865,128.9652,4
Low Fat,8136,DRF49,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.07136748,7.27,111.8518,4
Low Fat,8137,DRK12,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.042056944,9.5,31.89,4
Low Fat,8138,DRB25,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.069742672,12.3,106.2938,4
Low Fat,8139,DRG37,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.019457372,16.2,153.9972,4
Low Fat,8140,DRC24,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.02492239,17.85,153.4998,4
Low Fat,8141,DRE49,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.021336565,20.75,153.6024,4
Low Fat,8142,FDE59,Starchy Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.062541552,12.15,34.3532,4
Low Fat,8143,FDG59,Starchy Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.043410693,15.85,39.4164,4
Regular,8144,FDT12,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.049823839,6.215,226.6062,4
Regular,8145,FDG12,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.006351876,6.635,120.3098,4
Regular,8146,FDP48,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.044202545,7.52,182.995,4
Regular,8147,FDX36,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.128805815,9.695,224.0404,4
Regular,8148,FDL24,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.024998007,10.3,174.4422,4
Regular,8149,FDA47,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.117149075,10.5,164.121,4
Regular,8150,FDB12,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.105736638,11.15,104.4648,4
Regular,8151,FDT24,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.186616421,12.35,78.6328,4
Regular,8152,FDR12,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.031663212,12.6,173.2764,4
Regular,8153,FDX11,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.107186944,16,181.9634,4
Regular,8154,FDZ23,Baking Goods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.067777778,17.75,186.924,4
Regular,8155,FDP49,Breakfast,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,9,55.2614,4
Regular,8156,FDN49,Breakfast,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.125734578,17.25,41.748,4
Regular,8157,FDO01,Breakfast,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.020803054,21.1,129.7994,4
Regular,8158,FDR01,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.053839714,5.405,198.6742,4
Regular,8159,FDS25,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.14057889,6.885,112.1228,4
Regular,8160,FDH02,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.020865797,7.27,90.2488,4
Regular,8161,FDI50,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.030968306,8.42,227.8352,4
Regular,8162,FDR13,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.028837829,9.895,117.8492,4
Regular,8163,FDL38,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.014793124,13.8,88.5172,4
Regular,8164,FDA25,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.068403271,16.5,101.999,4
Regular,8165,FDR25,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.140090284,17,265.1884,4
Regular,8166,FDQ01,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.161356273,19.7,253.1014,4
Regular,8167,FDT50,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.108679906,6.75,95.6752,4
Regular,8168,FDY02,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.088002959,8.945,261.391,4
Regular,8169,FDC16,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.020653603,11.5,84.954,4
Regular,8170,FDZ26,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.144604071,11.6,240.8222,4
Regular,8171,FDZ03,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,13.65,186.024,4
Regular,8172,FDA02,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.029843736,14,143.9786,4
Regular,8173,FDL39,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.06358934,16.1,179.4318,4
Regular,8174,FDU26,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.042792568,16.7,118.6782,4
Regular,8175,FDY15,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.171523928,18.25,155.863,4
Regular,8176,FDV26,Dairy,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.076470697,20.25,196.1794,4
Regular,8177,FDN28,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.030371121,5.88,101.799,4
Regular,8178,FDS28,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.082737261,8.18,57.3588,4
Regular,8179,FDS04,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,10.195,139.5838,4
Regular,8180,FDI40,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.126114605,11.5,99.3358,4
Regular,8181,FDX52,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.042173667,11.5,194.682,4
Regular,8182,FDH40,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.079251097,11.6,79.2276,4
Regular,8183,FDO52,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.077478931,11.6,170.3106,4
Regular,8184,FDN04,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.014144442,11.8,180.4344,4
Regular,8185,FDC05,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.099186992,13.1,198.7768,4
Regular,8186,FDP28,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.080968973,13.65,259.7936,4
Regular,8187,FDW40,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.105573769,14,143.9812,4
Regular,8188,FDS16,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.066446521,15.15,147.976,4
Regular,8189,FDY40,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.086184647,15.5,50.9692,4
Regular,8190,FDH28,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.110479217,15.85,36.7506,4
Regular,8191,FDA28,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.047996608,16.1,127.0362,4
Regular,8192,FDV28,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.160379061,16.1,33.6558,4
Regular,8193,FDY04,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.042649476,17.7,162.721,4
Regular,8194,FDI41,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.062510529,18.5,146.8418,4
Regular,8195,FDX04,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.041740902,19.6,49.2376,4
Regular,8196,FDE04,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.018096488,19.75,179.566,4
Regular,8197,FDV52,Frozen Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.122015744,20.7,117.7466,4
Regular,8198,FDT07,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.077634044,5.82,256.433,4
Regular,8199,FDA07,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.03107068,7.55,122.4072,4
Regular,8200,FDD44,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.078719835,8.05,258.5646,4
Regular,8201,FDK08,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.122802943,9.195,100.1016,4
Regular,8202,FDZ43,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.057290978,11,242.7512,4
Regular,8203,FDO20,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.152747503,12.85,252.0382,4
Regular,8204,FDC21,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.043133816,14.6,109.7254,4
Regular,8205,FDZ31,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.113678422,15.35,189.7504,4
Regular,8206,FDT56,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.116063284,16,59.1246,4
Regular,8207,FDH20,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.025050746,16.1,97.141,4
Regular,8208,FDW32,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.09468096,18.35,86.2882,4
Regular,8209,FDX07,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0,19.2,184.595,4
Regular,8210,FDJ20,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.100583009,20.7,123.5388,4
Regular,8211,FDP31,Fruits and Vegetables,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.16216286,21.1,62.2168,4
Regular,8212,FDR51,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.17417636,9.035,148.9708,4
Regular,8213,FDT51,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.010963269,11.65,110.9544,4
Regular,8214,FDJ55,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.023626808,12.8,223.2404,4
Regular,8215,FDO15,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.008601441,16.75,73.7038,4
Regular,8216,FDJ27,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.122372504,17.7,101.5674,4
Regular,8217,FDU03,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.091950972,18.7,184.2292,4
Regular,8218,FDZ39,Meat,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.018098194,19.7,104.599,4
Regular,8219,FDG33,Seafood,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.140811559,5.365,173.5764,4
Regular,8220,FDI09,Seafood,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.129864461,20.75,240.188,4
Regular,8221,FDG10,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.01098386,6.63,55.4588,4
Regular,8222,FDC22,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.136984147,6.89,192.682,4
Regular,8223,FDU33,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.135258515,7.63,47.2402,4
Regular,8224,FDT33,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.03412912,7.81,165.1158,4
Regular,8225,FDJ33,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.088681966,8.895,121.973,4
Regular,8226,FDV33,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.027454997,9.6,258.1304,4
Regular,8227,FDB46,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.094145821,10.5,210.8244,4
Regular,8228,FDB58,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.013551445,10.5,142.0154,4
Regular,8229,FDV34,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.011472001,10.695,75.2038,4
Regular,8230,FDM09,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.086281593,11.15,170.579,4
Regular,8231,FDG34,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.037723476,11.5,109.5254,4
Regular,8232,FDJ34,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.094037241,11.8,124.5704,4
Regular,8233,FDO22,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.017932223,13.5,78.796,4
Regular,8234,FDN58,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.057104066,13.8,232.6984,4
Regular,8235,FDP22,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.099535996,14.65,52.2666,4
Regular,8236,FDN22,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.138868769,18.85,251.8724,4
Regular,8237,FDR22,Snack Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.01863822,19.35,110.2544,4
Regular,8238,DRA59,Soft Drinks,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.128449055,8.27,186.5924,4
Regular,8239,FDE11,Starchy Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.135646297,17.7,186.0924,4
Regular,8240,FDG35,Starchy Foods,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.007069662,21.2,175.7738,4
Regular,8241,FDN50,Canned,2022,OUT018,Tier 3,Medium,Supermarket Type2,0.026627857,16.85,93.712,4
